entitlement_id,person_id,acct_id,platform,role_id,role_name,is_admin_role,permission_id,resource,action,privilege_level,is_sensitive,granted_at
ENT-000160,ID-0054,acct-aws-ID-0054-ce6f29,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-05,lambda:*,execute,write,False,2026-03-14T12:25:03.480259
ENT-000161,ID-0054,acct-aws-ID-0054-ce6f29,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-01,lambda:*,write,write,False,2026-03-14T12:25:03.480259
ENT-000162,ID-0054,acct-aws-ID-0054-ce6f29,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-04,lambda:*,admin,admin,True,2026-03-14T12:25:03.480259
ENT-000163,ID-0055,acct-okt-ID-0055-470ae3,okta,role-okt-000,Super Admin,True,perm-okt-03-04,api-tokens,admin,admin,True,2026-02-07T12:25:03.480259
ENT-000164,ID-0055,acct-okt-ID-0055-470ae3,okta,role-okt-000,Super Admin,True,perm-okt-04-04,policies,admin,admin,True,2026-02-07T12:25:03.480259
ENT-000165,ID-0055,acct-sal-ID-0055-fd3979,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2026-02-07T12:25:03.480259
ENT-000166,ID-0055,acct-sal-ID-0055-fd3979,salesforce,role-sal-000,System Administrator,True,perm-sal-00-02,accounts,create,write,False,2026-02-07T12:25:03.480259
ENT-000167,ID-0055,acct-sal-ID-0055-fd3979,salesforce,role-sal-000,System Administrator,True,perm-sal-03-01,reports,write,write,False,2026-02-07T12:25:03.480259
ENT-000168,ID-0055,acct-sal-ID-0055-fd3979,salesforce,role-sal-000,System Administrator,True,perm-sal-00-03,accounts,delete,admin,True,2026-02-07T12:25:03.480259
ENT-000169,ID-0056,acct-okt-ID-0056-c3b588,okta,role-okt-001,Org Admin,True,perm-okt-04-03,policies,delete,admin,True,2026-02-27T12:25:03.480259
ENT-000170,ID-0056,acct-okt-ID-0056-c3b588,okta,role-okt-001,Org Admin,True,perm-okt-02-02,user-management,create,write,False,2026-02-27T12:25:03.480259
ENT-000171,ID-0056,acct-aws-ID-0056-2d687a,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-05,lambda:*,execute,write,False,2025-10-22T12:25:03.480259
ENT-000172,ID-0056,acct-aws-ID-0056-2d687a,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-01,lambda:*,write,write,False,2025-10-22T12:25:03.480259
ENT-000173,ID-0056,acct-aws-ID-0056-2d687a,aws_iam,role-aws-000,AdministratorAccess,True,perm-aws-04-04,lambda:*,admin,admin,True,2025-10-22T12:25:03.480259
ENT-000174,ID-0057,acct-ser-ID-0057-65e6aa,servicenow,role-ser-002,itil_admin,True,perm-ser-00-02,incidents,create,write,False,2026-03-09T12:25:03.480259
ENT-000175,ID-0057,acct-ser-ID-0057-65e6aa,servicenow,role-ser-002,itil_admin,True,perm-ser-01-02,changes,create,write,False,2026-03-09T12:25:03.480259
ENT-000176,ID-0057,acct-ser-ID-0057-65e6aa,servicenow,role-ser-002,itil_admin,True,perm-ser-04-05,service-catalog,execute,write,False,2026-03-09T12:25:03.480259
ENT-000177,ID-0057,acct-ser-ID-0057-65e6aa,servicenow,role-ser-002,itil_admin,True,perm-ser-02-02,cmdb,create,write,False,2026-03-09T12:25:03.480259
ENT-000178,ID-0057,acct-ser-ID-0057-65e6aa,servicenow,role-ser-002,itil_admin,True,perm-ser-00-01,incidents,write,write,False,2026-03-09T12:25:03.480259
ENT-000179,ID-0057,acct-act-ID-0057-50e0c8,active_directory,role-act-002,Schema Admin,True,perm-act-01-03,file-server,delete,admin,True,2026-04-22T12:25:03.480259
ENT-000180,ID-0057,acct-act-ID-0057-50e0c8,active_directory,role-act-002,Schema Admin,True,perm-act-04-01,gpo,write,write,False,2026-04-22T12:25:03.480259
ENT-000181,ID-0057,acct-act-ID-0057-50e0c8,active_directory,role-act-002,Schema Admin,True,perm-act-02-00,exchange,read,read,False,2026-04-22T12:25:03.480259
ENT-000182,ID-0057,acct-act-ID-0057-50e0c8,active_directory,role-act-002,Schema Admin,True,perm-act-04-03,gpo,delete,admin,True,2026-04-22T12:25:03.480259
ENT-000183,ID-0057,acct-act-ID-0057-50e0c8,active_directory,role-act-002,Schema Admin,True,perm-act-03-03,dns,delete,admin,True,2026-04-22T12:25:03.480259
ENT-000184,ID-0057,acct-git-ID-0057-0e98e0,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2025-11-20T12:25:03.480259
ENT-000185,ID-0057,acct-git-ID-0057-0e98e0,github,role-git-001,Admin,True,perm-git-04-02,settings,create,write,False,2025-11-20T12:25:03.480259
ENT-000186,ID-0057,acct-okt-ID-0057-65460a,okta,role-okt-002,App Admin,True,perm-okt-04-02,policies,create,write,False,2026-06-09T12:25:03.480259
ENT-000187,ID-0057,acct-okt-ID-0057-65460a,okta,role-okt-002,App Admin,True,perm-okt-04-01,policies,write,write,False,2026-06-09T12:25:03.480259
ENT-000188,ID-0057,acct-okt-ID-0057-65460a,okta,role-okt-002,App Admin,True,perm-okt-02-04,user-management,admin,admin,True,2026-06-09T12:25:03.480259
ENT-000189,ID-0057,acct-okt-ID-0057-65460a,okta,role-okt-002,App Admin,True,perm-okt-03-01,api-tokens,write,write,False,2026-06-09T12:25:03.480259
ENT-000190,ID-0058,acct-act-ID-0058-db3ea2,active_directory,role-act-002,Schema Admin,True,perm-act-01-03,file-server,delete,admin,True,2025-10-22T12:25:03.480259
ENT-000191,ID-0058,acct-act-ID-0058-db3ea2,active_directory,role-act-002,Schema Admin,True,perm-act-04-01,gpo,write,write,False,2025-10-22T12:25:03.480259
ENT-000192,ID-0058,acct-act-ID-0058-db3ea2,active_directory,role-act-002,Schema Admin,True,perm-act-02-00,exchange,read,read,False,2025-10-22T12:25:03.480259
ENT-000193,ID-0058,acct-act-ID-0058-db3ea2,active_directory,role-act-002,Schema Admin,True,perm-act-04-03,gpo,delete,admin,True,2025-10-22T12:25:03.480259
ENT-000194,ID-0058,acct-act-ID-0058-db3ea2,active_directory,role-act-002,Schema Admin,True,perm-act-03-03,dns,delete,admin,True,2025-10-22T12:25:03.480259
ENT-000195,ID-0058,acct-okt-ID-0058-2e43fd,okta,role-okt-001,Org Admin,True,perm-okt-04-03,policies,delete,admin,True,2025-12-11T12:25:03.480259
ENT-000196,ID-0058,acct-okt-ID-0058-2e43fd,okta,role-okt-001,Org Admin,True,perm-okt-02-02,user-management,create,write,False,2025-12-11T12:25:03.480259
ENT-000197,ID-0059,acct-sal-ID-0059-033c44,salesforce,role-sal-000,System Administrator,True,perm-sal-01-02,contacts,create,write,False,2026-02-26T12:25:03.480259
ENT-000198,ID-0059,acct-sal-ID-0059-033c44,salesforce,role-sal-000,System Administrator,True,perm-sal-00-02,accounts,create,write,False,2026-02-26T12:25:03.480259
ENT-000199,ID-0059,acct-sal-ID-0059-033c44,salesforce,role-sal-000,System Administrator,True,perm-sal-03-01,reports,write,write,False,2026-02-26T12:25:03.480259
ENT-000200,ID-0059,acct-sal-ID-0059-033c44,salesforce,role-sal-000,System Administrator,True,perm-sal-00-03,accounts,delete,admin,True,2026-02-26T12:25:03.480259
ENT-000201,ID-0059,acct-ser-ID-0059-4c6de4,servicenow,role-ser-000,admin,True,perm-ser-00-01,incidents,write,write,False,2025-10-28T12:25:03.480259
ENT-000202,ID-0059,acct-ser-ID-0059-4c6de4,servicenow,role-ser-000,admin,True,perm-ser-03-00,workflows,read,read,False,2025-10-28T12:25:03.480259
ENT-000203,ID-0059,acct-ser-ID-0059-4c6de4,servicenow,role-ser-000,admin,True,perm-ser-04-05,service-catalog,execute,write,False,2025-10-28T12:25:03.480259
ENT-000204,ID-0059,acct-ser-ID-0059-4c6de4,servicenow,role-ser-000,admin,True,perm-ser-00-00,incidents,read,read,False,2025-10-28T12:25:03.480259
ENT-000205,ID-0059,acct-ser-ID-0059-4c6de4,servicenow,role-ser-000,admin,True,perm-ser-02-02,cmdb,create,write,False,2025-10-28T12:25:03.480259
ENT-000206,ID-0060,acct-ser-ID-0060-b28700,servicenow,role-ser-000,admin,True,perm-ser-00-01,incidents,write,write,False,2025-11-04T12:25:03.480259
ENT-000207,ID-0060,acct-ser-ID-0060-b28700,servicenow,role-ser-000,admin,True,perm-ser-03-00,workflows,read,read,False,2025-11-04T12:25:03.480259
ENT-000208,ID-0060,acct-ser-ID-0060-b28700,servicenow,role-ser-000,admin,True,perm-ser-04-05,service-catalog,execute,write,False,2025-11-04T12:25:03.480259
ENT-000209,ID-0060,acct-ser-ID-0060-b28700,servicenow,role-ser-000,admin,True,perm-ser-00-00,incidents,read,read,False,2025-11-04T12:25:03.480259
ENT-000210,ID-0060,acct-ser-ID-0060-b28700,servicenow,role-ser-000,admin,True,perm-ser-02-02,cmdb,create,write,False,2025-11-04T12:25:03.480259
ENT-000211,ID-0060,acct-act-ID-0060-b76bb4,active_directory,role-act-002,Schema Admin,True,perm-act-01-03,file-server,delete,admin,True,2026-04-10T12:25:03.480259
ENT-000212,ID-0060,acct-act-ID-0060-b76bb4,active_directory,role-act-002,Schema Admin,True,perm-act-04-01,gpo,write,write,False,2026-04-10T12:25:03.480259
ENT-000213,ID-0060,acct-act-ID-0060-b76bb4,active_directory,role-act-002,Schema Admin,True,perm-act-02-00,exchange,read,read,False,2026-04-10T12:25:03.480259
ENT-000214,ID-0060,acct-act-ID-0060-b76bb4,active_directory,role-act-002,Schema Admin,True,perm-act-04-03,gpo,delete,admin,True,2026-04-10T12:25:03.480259
ENT-000215,ID-0060,acct-act-ID-0060-b76bb4,active_directory,role-act-002,Schema Admin,True,perm-act-03-03,dns,delete,admin,True,2026-04-10T12:25:03.480259
ENT-000216,ID-0060,acct-sal-ID-0060-56dbc5,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-01,setup,write,write,False,2025-07-11T12:25:03.480259
ENT-000217,ID-0060,acct-okt-ID-0060-dce8c1,okta,role-okt-000,Super Admin,True,perm-okt-03-04,api-tokens,admin,admin,True,2025-09-08T12:25:03.480259
ENT-000218,ID-0060,acct-okt-ID-0060-dce8c1,okta,role-okt-000,Super Admin,True,perm-okt-04-04,policies,admin,admin,True,2025-09-08T12:25:03.480259
ENT-000219,ID-0061,acct-aws-ID-0061-f82899,aws_iam,role-aws-001,IAMFullAccess,True,perm-aws-01-02,ec2:*,create,write,False,2026-02-17T12:25:03.480259
ENT-000220,ID-0061,acct-aws-ID-0061-f82899,aws_iam,role-aws-001,IAMFullAccess,True,perm-aws-02-05,iam:*,execute,write,False,2026-02-17T12:25:03.480259
ENT-000221,ID-0061,acct-sal-ID-0061-d91db0,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-01,setup,write,write,False,2026-04-13T12:25:03.480259
ENT-000222,ID-0062,acct-act-ID-0062-70ef0d,active_directory,role-act-002,Schema Admin,True,perm-act-01-03,file-server,delete,admin,True,2025-08-16T12:25:03.480259
ENT-000223,ID-0062,acct-act-ID-0062-70ef0d,active_directory,role-act-002,Schema Admin,True,perm-act-04-01,gpo,write,write,False,2025-08-16T12:25:03.480259
ENT-000224,ID-0062,acct-act-ID-0062-70ef0d,active_directory,role-act-002,Schema Admin,True,perm-act-02-00,exchange,read,read,False,2025-08-16T12:25:03.480259
ENT-000225,ID-0062,acct-act-ID-0062-70ef0d,active_directory,role-act-002,Schema Admin,True,perm-act-04-03,gpo,delete,admin,True,2025-08-16T12:25:03.480259
ENT-000226,ID-0062,acct-act-ID-0062-70ef0d,active_directory,role-act-002,Schema Admin,True,perm-act-03-03,dns,delete,admin,True,2025-08-16T12:25:03.480259
ENT-000227,ID-0062,acct-okt-ID-0062-e9f9a3,okta,role-okt-000,Super Admin,True,perm-okt-03-04,api-tokens,admin,admin,True,2026-03-06T12:25:03.480259
ENT-000228,ID-0062,acct-okt-ID-0062-e9f9a3,okta,role-okt-000,Super Admin,True,perm-okt-04-04,policies,admin,admin,True,2026-03-06T12:25:03.480259
ENT-000229,ID-0062,acct-aws-ID-0062-ba9c1c,aws_iam,role-aws-001,IAMFullAccess,True,perm-aws-01-02,ec2:*,create,write,False,2025-10-18T12:25:03.480259
ENT-000230,ID-0062,acct-aws-ID-0062-ba9c1c,aws_iam,role-aws-001,IAMFullAccess,True,perm-aws-02-05,iam:*,execute,write,False,2025-10-18T12:25:03.480259
ENT-000231,ID-0062,acct-ser-ID-0062-b5e80f,servicenow,role-ser-002,itil_admin,True,perm-ser-00-02,incidents,create,write,False,2025-09-20T12:25:03.480259
ENT-000232,ID-0062,acct-ser-ID-0062-b5e80f,servicenow,role-ser-002,itil_admin,True,perm-ser-01-02,changes,create,write,False,2025-09-20T12:25:03.480259
ENT-000233,ID-0062,acct-ser-ID-0062-b5e80f,servicenow,role-ser-002,itil_admin,True,perm-ser-04-05,service-catalog,execute,write,False,2025-09-20T12:25:03.480259
ENT-000234,ID-0062,acct-ser-ID-0062-b5e80f,servicenow,role-ser-002,itil_admin,True,perm-ser-02-02,cmdb,create,write,False,2025-09-20T12:25:03.480259
ENT-000235,ID-0062,acct-ser-ID-0062-b5e80f,servicenow,role-ser-002,itil_admin,True,perm-ser-00-01,incidents,write,write,False,2025-09-20T12:25:03.480259
ENT-000236,ID-0063,acct-okt-ID-0063-eb5d01,okta,role-okt-000,Super Admin,True,perm-okt-03-04,api-tokens,admin,admin,True,2026-06-12T12:25:03.480259
ENT-000237,ID-0063,acct-okt-ID-0063-eb5d01,okta,role-okt-000,Super Admin,True,perm-okt-04-04,policies,admin,admin,True,2026-06-12T12:25:03.480259
ENT-000238,ID-0063,acct-ser-ID-0063-4844fd,servicenow,role-ser-002,itil_admin,True,perm-ser-00-02,incidents,create,write,False,2026-02-15T12:25:03.480259
ENT-000239,ID-0063,acct-ser-ID-0063-4844fd,servicenow,role-ser-002,itil_admin,True,perm-ser-01-02,changes,create,write,False,2026-02-15T12:25:03.480259
ENT-000240,ID-0063,acct-ser-ID-0063-4844fd,servicenow,role-ser-002,itil_admin,True,perm-ser-04-05,service-catalog,execute,write,False,2026-02-15T12:25:03.480259
ENT-000241,ID-0063,acct-ser-ID-0063-4844fd,servicenow,role-ser-002,itil_admin,True,perm-ser-02-02,cmdb,create,write,False,2026-02-15T12:25:03.480259
ENT-000242,ID-0063,acct-ser-ID-0063-4844fd,servicenow,role-ser-002,itil_admin,True,perm-ser-00-01,incidents,write,write,False,2026-02-15T12:25:03.480259
ENT-000243,ID-0063,acct-act-ID-0063-eb5b13,active_directory,role-act-002,Schema Admin,True,perm-act-01-03,file-server,delete,admin,True,2026-03-26T12:25:03.480259
ENT-000244,ID-0063,acct-act-ID-0063-eb5b13,active_directory,role-act-002,Schema Admin,True,perm-act-04-01,gpo,write,write,False,2026-03-26T12:25:03.480259
ENT-000245,ID-0063,acct-act-ID-0063-eb5b13,active_directory,role-act-002,Schema Admin,True,perm-act-02-00,exchange,read,read,False,2026-03-26T12:25:03.480259
ENT-000246,ID-0063,acct-act-ID-0063-eb5b13,active_directory,role-act-002,Schema Admin,True,perm-act-04-03,gpo,delete,admin,True,2026-03-26T12:25:03.480259
ENT-000247,ID-0063,acct-act-ID-0063-eb5b13,active_directory,role-act-002,Schema Admin,True,perm-act-03-03,dns,delete,admin,True,2026-03-26T12:25:03.480259
ENT-000248,ID-0063,acct-sal-ID-0063-bf7a42,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-01,setup,write,write,False,2026-06-03T12:25:03.480259
ENT-000249,ID-0064,acct-ser-ID-0064-bb384f,servicenow,role-ser-000,admin,True,perm-ser-00-01,incidents,write,write,False,2025-07-14T12:25:03.480259
ENT-000250,ID-0064,acct-ser-ID-0064-bb384f,servicenow,role-ser-000,admin,True,perm-ser-03-00,workflows,read,read,False,2025-07-14T12:25:03.480259
ENT-000251,ID-0064,acct-ser-ID-0064-bb384f,servicenow,role-ser-000,admin,True,perm-ser-04-05,service-catalog,execute,write,False,2025-07-14T12:25:03.480259
ENT-000252,ID-0064,acct-ser-ID-0064-bb384f,servicenow,role-ser-000,admin,True,perm-ser-00-00,incidents,read,read,False,2025-07-14T12:25:03.480259
ENT-000253,ID-0064,acct-ser-ID-0064-bb384f,servicenow,role-ser-000,admin,True,perm-ser-02-02,cmdb,create,write,False,2025-07-14T12:25:03.480259
ENT-000254,ID-0064,acct-sal-ID-0064-ccbaf4,salesforce,role-sal-001,Modify All Data,True,perm-sal-04-01,setup,write,write,False,2026-01-31T12:25:03.480259
ENT-000255,ID-0065,acct-act-ID-0065-d834c6,active_directory,role-act-000,Domain Admin,True,perm-act-03-00,dns,read,read,False,2026-02-04T12:25:03.480259
ENT-000256,ID-0065,acct-act-ID-0065-d834c6,active_directory,role-act-000,Domain Admin,True,perm-act-04-03,gpo,delete,admin,True,2026-02-04T12:25:03.480259
ENT-000257,ID-0065,acct-git-ID-0065-dce9e9,github,role-git-001,Admin,True,perm-git-00-03,repos:private,delete,admin,True,2025-07-05T12:25:03.480259
ENT-000258,ID-0065,acct-git-ID-0065-dce9e9,github,role-git-001,Admin,True,perm-git-04-02,settings,create,write,False,2025-07-05T12:25:03.480259
ENT-000259,ID-0066,acct-okt-ID-0066-f7f66c,okta,role-okt-005,Help Desk Admin,False,perm-okt-02-00,user-management,read,read,False,2025-07-25T12:25:03.480259
ENT-000260,ID-0066,acct-okt-ID-0066-f7f66c,okta,role-okt-005,Help Desk Admin,False,perm-okt-03-05,api-tokens,execute,write,False,2025-07-25T12:25:03.480259
ENT-000261,ID-0066,acct-okt-ID-0066-f7f66c,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-00,sso-apps,read,read,False,2025-07-25T12:25:03.480259
ENT-000262,ID-0066,acct-okt-ID-0066-f7f66c,okta,role-okt-005,Help Desk Admin,False,perm-okt-00-02,sso-apps,create,write,False,2025-07-25T12:25:03.480259
ENT-000263,ID-0066,acct-okt-ID-0066-f7f66c,okta,role-okt-005,Help Desk Admin,False,perm-okt-04-03,policies,delete,admin,True,2025-07-25T12:25:03.480259
ENT-000264,ID-0066,acct-git-ID-0066-f5931c,github,role-git-002,Member,False,perm-git-02-02,actions,create,write,False,2026-01-28T12:25:03.480259
ENT-000265,ID-0066,acct-git-ID-0066-f5931c,github,role-git-002,Member,False,perm-git-03-01,packages,write,write,False,2026-01-28T12:25:03.480259
ENT-000266,ID-0066,acct-git-ID-0066-f5931c,github,role-git-002,Member,False,perm-git-04-01,settings,write,write,False,2026-01-28T12:25:03.480259
ENT-000267,ID-0066,acct-git-ID-0066-f5931c,github,role-git-002,Member,False,perm-git-03-02,packages,create,write,False,2026-01-28T12:25:03.480259
ENT-000268,ID-0066,acct-ser-ID-0066-593d15,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2025-11-29T12:25:03.480259
ENT-000269,ID-0066,acct-ser-ID-0066-593d15,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2025-11-29T12:25:03.480259
ENT-000270,ID-0066,acct-ser-ID-0066-593d15,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2025-11-29T12:25:03.480259
ENT-000271,ID-0066,acct-ser-ID-0066-593d15,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2025-11-29T12:25:03.480259
ENT-000272,ID-0066,acct-ser-ID-0066-593d15,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2025-11-29T12:25:03.480259
ENT-000273,ID-0067,acct-ser-ID-0067-c151a4,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-04,service-catalog,admin,admin,True,2026-05-24T12:25:03.480259
ENT-000274,ID-0067,acct-ser-ID-0067-c151a4,servicenow,role-ser-005,sn_change_read,False,perm-ser-03-00,workflows,read,read,False,2026-05-24T12:25:03.480259
ENT-000275,ID-0067,acct-ser-ID-0067-c151a4,servicenow,role-ser-005,sn_change_read,False,perm-ser-02-01,cmdb,write,write,False,2026-05-24T12:25:03.480259
ENT-000276,ID-0067,acct-ser-ID-0067-c151a4,servicenow,role-ser-005,sn_change_read,False,perm-ser-01-00,changes,read,read,False,2026-05-24T12:25:03.480259
ENT-000277,ID-0067,acct-ser-ID-0067-c151a4,servicenow,role-ser-005,sn_change_read,False,perm-ser-04-05,service-catalog,execute,write,False,2026-05-24T12:25:03.480259
ENT-000278,ID-0067,acct-okt-ID-0067-c8c91a,okta,role-okt-004,App User,False,perm-okt-03-05,api-tokens,execute,write,False,2025-08-20T12:25:03.480259
ENT-000279,ID-0067,acct-git-ID-0067-efed1f,github,role-git-002,Member,False,perm-git-02-02,actions,create,write,False,2026-03-17T12:25:03.480259
ENT-000280,ID-0067,acct-git-ID-0067-efed1f,github,role-git-002,Member,False,perm-git-03-01,packages,write,write,False,2026-03-17T12:25:03.480259
ENT-000281,ID-0067,acct-git-ID-0067-efed1f,github,role-git-002,Member,False,perm-git-04-01,settings,write,write,False,2026-03-17T12:25:03.480259
ENT-000282,ID-0067,acct-git-ID-0067-efed1f,github,role-git-002,Member,False,perm-git-03-02,packages,create,write,False,2026-03-17T12:25:03.480259
ENT-000283,ID-0067,acct-aws-ID-0067-90a395,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2026-05-09T12:25:03.480259
ENT-000284,ID-0067,acct-aws-ID-0067-90a395,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-01-00,ec2:*,read,read,False,2026-05-09T12:25:03.480259
ENT-000285,ID-0068,acct-okt-ID-0068-13f139,okta,role-okt-003,Everyone,False,perm-okt-03-01,api-tokens,write,write,False,2025-11-12T12:25:03.480259
ENT-000286,ID-0068,acct-okt-ID-0068-13f139,okta,role-okt-003,Everyone,False,perm-okt-01-00,mfa-config,read,read,False,2025-11-12T12:25:03.480259
ENT-000287,ID-0068,acct-okt-ID-0068-13f139,okta,role-okt-003,Everyone,False,perm-okt-02-00,user-management,read,read,False,2025-11-12T12:25:03.480259
ENT-000288,ID-0068,acct-okt-ID-0068-13f139,okta,role-okt-003,Everyone,False,perm-okt-00-02,sso-apps,create,write,False,2025-11-12T12:25:03.480259
ENT-000289,ID-0068,acct-okt-ID-0068-13f139,okta,role-okt-003,Everyone,False,perm-okt-02-03,user-management,delete,admin,True,2025-11-12T12:25:03.480259
ENT-000290,ID-0068,acct-aws-ID-0068-fbda13,aws_iam,role-aws-006,EC2Viewer,False,perm-aws-04-03,lambda:*,delete,admin,True,2025-08-19T12:25:03.480259
